BLOCK,DISTRICT,State_Name,year,month,RF_average,GWL_average,fid,fclayey_sum,sandy_sum,clayskeletal_sum,floamy_sum,sand_pct,floamy_pct,f_clayey_pct,t2m_value,tp_value,swvl1_value,swvl2_value,sro_value,ssro_value,e_value,pev_value
Hapur,Hapur,UP,2021.0,3.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,23.75917395825656,0.2381321773401596,0.1481279704555775,0.1527188034177576,7.784786435139429e-07,6.774898651367393e-06,-0.0009048900545029,-0.0092072097889188
Hapur,Hapur,UP,2021.0,4.0,0.02,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,28.117960650366054,0.2717282462045082,0.1448486974404293,0.1507166398396282,9.09675910584127e-07,5.131473155598776e-06,-0.0007738622479468,-0.0126312536907927
Hapur,Hapur,UP,2021.0,5.0,3.4967741935483874,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,28.99231793438947,3.1356533602431966,0.2167323459077764,0.2026117618437166,0.0002738785420458,3.0100597390022204e-06,-0.0024266528599481,-0.009668661588458
Hapur,Hapur,UP,2021.0,6.0,0.016666666666666666,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2021.0,7.0,2.893548387096774,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2021.0,8.0,3.8096774193548386,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2021.0,9.0,5.356666666666667,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2021.0,10.0,1.9516129032258065,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2021.0,11.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2021.0,12.0,0.054838709677419356,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,1.0,3.8096774193548386,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,2.0,0.6428571428571429,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,3.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,4.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,5.0,1.8096774193548388,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,6.0,1.2233333333333334,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,7.0,9.635483870967741,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,8.0,4.658064516129032,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,9.0,7.756666666666666,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,10.0,4.754838709677419,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,11.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2022.0,12.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,1.0,0.16129032258064516,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,2.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,3.0,1.8258064516129033,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,4.0,0.47333333333333333,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,5.0,0.6181818181818182,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,6.0,0.48333333333333334,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,7.0,1.3173387096774194,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,8.0,0.6718614718614718,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,9.0,0.3725,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,10.0,0.09959514170040486,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,11.0,0.22,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2023.0,12.0,0.1090909090909091,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,1.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,2.0,0.4620689655172414,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,3.0,0.27741935483870966,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,4.0,0.14838709677419354,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,5.0,0.10625,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,6.0,0.5091666666666667,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,7.0,0.817741935483871,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,8.0,0.6959677419354838,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,9.0,1.5799999999999998,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,10.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,11.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2024.0,12.0,0.7354838709677419,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapur,Hapur,UP,2025.0,1.0,0.0,0.0,22,0,0,0,130154.0,0.0,0.0406205781717132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2023.0,4.0,0.0,-8.388888941888888,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2023.0,5.0,0.0,-8.762499998353448,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2023.0,6.0,0.0,-9.4152499914125,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2023.0,7.0,0.0,-9.507166671733334,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2023.0,8.0,0.0,-8.700645162193549,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2023.0,9.0,0.0,-7.790462979509259,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2023.0,10.0,0.0,-7.470803545928571,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2023.0,11.0,0.0,-7.600555592231481,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2023.0,12.0,0.0,-7.858306450217742,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,1.0,0.0,-8.128387074346774,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,2.0,0.0,-8.321428631116072,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,3.0,0.0,-8.530967750782258,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,4.0,0.0,-8.85592592200926,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,5.0,0.0,-9.557499967758622,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,6.0,0.0,-10.300431054025863,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,7.0,0.0,-10.639249984416667,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,8.0,0.0,-9.58460000058,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,9.0,0.0,-8.433888859222222,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,10.0,0.0,-7.71222579083871,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,11.0,0.0,-7.6639833051499995,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2024.0,12.0,0.0,-7.9862257972741935,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahangirabad,Bulandshahar,UP,2025.0,1.0,0.0,-8.167500019,17,0,0,0,93748.0,0.0,0.0413809019941934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jansath,Muzaffarnagar,UP,2024.0,2.0,0.0,-4.777952398676191,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jansath,Muzaffarnagar,UP,2024.0,3.0,0.0,-4.943629057298387,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jansath,Muzaffarnagar,UP,2024.0,4.0,0.0,-5.213808333849999,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jansath,Muzaffarnagar,UP,2024.0,5.0,0.0,-5.616120988274194,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jansath,Muzaffarnagar,UP,2024.0,6.0,0.0,-6.210949997091666,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jansath,Muzaffarnagar,UP,2024.0,7.0,0.0,-6.251451592258064,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jansath,Muzaffarnagar,UP,2024.0,8.0,0.0,-6.053387115112903,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,28.156424628363716,7.51123939620124,0.3849354750580258,0.3762504077619976,0.0006610327418457,8.768355591983991e-05,-0.0034035595583393,-0.0050021555604568
Jansath,Muzaffarnagar,UP,2024.0,9.0,0.0,-5.620500016275,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,27.344229758322776,7.590961333438083,0.3748915328635826,0.3795787738250182,0.0014359270881123,0.000434863701125,-0.0032554828662525,-0.0044715900443964
Jansath,Muzaffarnagar,UP,2024.0,10.0,0.0,-5.491209691620968,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jansath,Muzaffarnagar,UP,2024.0,11.0,0.0,-5.571750064925,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,20.856007344013936,0.0096088423464984,0.1457350119814142,0.1801676508542653,3.3740967161385337e-08,3.486201039941243e-05,-0.0012759059973832,-0.0045947989759345
Jansath,Muzaffarnagar,UP,2024.0,12.0,0.0,-5.584919395217742,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,14.644963561596514,1.1681854139379904,0.1767218490036166,0.1793368141667372,1.0046256459824944e-05,3.23889492906006e-05,-0.0007986282346909,-0.0041207090020179
Jansath,Muzaffarnagar,UP,2025.0,1.0,0.0,-5.50250005725,36,0,11324,0,105682.0,0.0024718283832115,0.0230685064636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2022.0,8.0,0.5629090912072727,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2022.0,9.0,3.3566666464722226,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2022.0,10.0,3.0795698940053766,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2022.0,11.0,0.6428176711325967,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2022.0,12.0,0.0,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2023.0,1.0,0.24193548463440862,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2023.0,2.0,0.0,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2023.0,3.0,1.1158342145329436,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,22.060312906901043,1.143640438715617,0.209071934223175,0.1809197134441799,6.220597141590487e-06,5.341433178626983e-06,-0.0013756944487492,-0.004455114611321
Kharkhoda,Meerut,UP,2023.0,4.0,0.15765182376781375,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,26.467947368501868,0.3358514229269148,0.1843109267312775,0.1938366860713599,1.612621105560726e-06,6.137529253350488e-06,-0.0015890760720654,-0.0067348723698102
Kharkhoda,Meerut,UP,2023.0,5.0,0.8186204166116426,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,28.771221539959217,1.4090878832265266,0.2162576342528721,0.2001045923562919,2.03594420970646e-05,4.8460697498682845e-06,-0.0019444076329727,-0.006870203140139
Kharkhoda,Meerut,UP,2023.0,6.0,2.0123270943220097,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,31.114373856070657,1.7945372287582302,0.2244637001985274,0.1886290632703769,3.095158160403854e-05,3.7257913877139062e-06,-0.0014584550997183,-0.0064104036855622
Kharkhoda,Meerut,UP,2023.0,7.0,4.6742395034295345,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,28.695177416531543,5.116994196813811,0.38344318461868,0.3750455598411319,0.0005212703077986,6.779238664415707e-05,-0.0023633720356174,-0.0034161946496123
Kharkhoda,Meerut,UP,2023.0,8.0,2.506971150334736,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,29.107224259286557,1.8992957876913203,0.3445519121937782,0.3503593803201831,9.89702126183679e-05,2.587830632627909e-05,-0.0030172420794484,-0.0044498991959218
Kharkhoda,Meerut,UP,2023.0,9.0,2.2914404217950604,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,28.24857531853442,1.8366327422220003,0.3134163346680455,0.3226533855282286,0.0001219472487821,1.611049467169752e-05,-0.002745097668244,-0.004004564534861
Kharkhoda,Meerut,UP,2023.0,10.0,0.18334502053330995,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,24.733587569710597,0.0492646200336375,0.1755934518838078,0.2110978774304659,2.425956059087413e-07,1.347345064917267e-05,-0.0019615432421776,-0.0043360306248771
Kharkhoda,Meerut,UP,2023.0,11.0,0.012789855221014494,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,20.51833175563213,0.1048651783627534,0.1481676592766863,0.1675085392388157,4.07859084745163e-07,1.1683617223878503e-05,-0.0007601796873441,-0.0031135415145834
Kharkhoda,Meerut,UP,2023.0,12.0,0.00010438413361169102,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,15.513970025980248,0.0207628175879846,0.1545997478677042,0.1619048666654143,8.091639236108219e-08,1.0177606278438527e-05,-0.0004365576584545,-0.002509924790488
Kharkhoda,Meerut,UP,2024.0,1.0,0.0046283311093969146,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,11.962857074857508,0.1459719331197018,0.1443627138557674,0.1585736969731888,7.433711074691877e-07,8.958169771216512e-06,-0.0003143897317437,-0.002090202442095
Kharkhoda,Meerut,UP,2024.0,2.0,0.29276611709632683,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,15.9398348634348,0.3951119058911905,0.2165865575742421,0.202251822918466,2.600584078011724e-06,7.836490426283569e-06,-0.001094946781475,-0.0035695493965169
Kharkhoda,Meerut,UP,2024.0,3.0,0.19807152945003503,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,21.43563742967521,1.3947363930678218,0.1932631131238157,0.204283998972215,3.4608036627826055e-05,1.2610769255340111e-05,-0.0020224873379236,-0.0078691638713269
Kharkhoda,Meerut,UP,2024.0,4.0,0.019157018947178,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,28.29849204777172,0.0450790293491299,0.1397915244852222,0.1527536298493919,1.3725454831336886e-07,9.610173045807672e-06,-0.0008788116555221,-0.0120957631231197
Kharkhoda,Meerut,UP,2024.0,5.0,0.0004462753216615173,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,32.72707162533167,0.1115539678472018,0.1401873405624485,0.1504008976918346,3.751000574667623e-07,6.85880688778176e-06,-0.0007568340124738,-0.0129586167504671
Kharkhoda,Meerut,UP,2024.0,6.0,0.9440794229803249,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,33.836458506074344,2.229040748518218,0.1761225476204974,0.1582323656142132,3.0143754716022468e-05,4.57111708949369e-06,-0.0011965279773451,-0.012650060839951
Kharkhoda,Meerut,UP,2024.0,7.0,1.8882187947282607,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,29.67132791003341,6.402377359522213,0.3539078719960818,0.3317660859545822,0.000414659598192,4.0078817615928e-05,-0.0035586044942058,-0.0054310107820392
Kharkhoda,Meerut,UP,2024.0,8.0,2.094579374784935,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,28.175360107421877,8.155377928415934,0.3873693513870239,0.3781094376246134,0.0008832798510168,2.6103449939303877e-05,-0.0032473828426251,-0.0048073453083634
Kharkhoda,Meerut,UP,2024.0,9.0,2.9860847358891527,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2024.0,10.0,0.004676393694163861,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2024.0,11.0,0.005076923141730769,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharkhoda,Meerut,UP,2024.0,12.0,0.07770370361185185,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,14.54538345336914,1.251249502102534,0.1787165999412536,0.1798766454060872,8.133643329225984e-06,1.513452752988087e-05,-0.0007657183693178,-0.0038767215640594
Kharkhoda,Meerut,UP,2025.0,1.0,0.00909090909090909,0.0,41,0,0,0,54731.0,0.0,0.0273484722276281,0.0,13.680517770059454,0.2926174665209632,0.2367799253583704,0.2312826724922132,1.988538116857859e-06,2.752155057848695e-05,-0.00121795441106,-0.003477947077708
Khatauli,Muzaffarnagar,UP,2019.0,10.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2019.0,11.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2019.0,12.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,1.0,2.0933333333333333,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,2.0,0.2413793103448276,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,3.0,4.0181818181818185,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,6.0,1.9400000000000002,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,7.0,6.187096774193548,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,8.0,5.735483870967742,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,9.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,10.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,11.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2020.0,12.0,0.06451612903225806,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2021.0,1.0,0.8516129032258064,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2021.0,2.0,0.2785714285714286,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2021.0,3.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
